CPU_Usage,RAM_Usage,Disk_Usage,Network_Traffic,Error_Count,Temperature,Uptime_Hours,Failure
30.778158018520113,93.03806256432149,8.585995111906172,194.03010603395222,3,92.60216828815517,418.7429417163823,1
83.73006336943328,55.21346379748859,60.40354037888937,137.4764684674388,4,72.01613524228625,420.6203037751421,0
38.89156603589098,39.50955946164326,26.84633446309825,277.7569642913455,1,50.00914962041809,206.26535521017368,0
31.688778420301173,76.34191725609752,19.072722591556392,145.01718552310615,7,57.0426049411653,71.62386862698044,0
56.5561279000336,13.304164913475997,67.11384656362938,707.3145252885838,2,97.7302061715572,54.83936622566374,1
18.387801372602453,52.72921054392861,69.71487949304714,77.5879070987584,4,91.08901198268892,303.195759675557,1
81.20871317163378,40.26910548433002,76.45471476447827,636.853475593748,4,59.76444318245815,414.26843419940616,0
12.082311149578228,92.84822965922992,52.83980515216619,183.67243928429554,1,95.72972553331918,450.1571265879813,1
98.75425897704915,11.08027245454143,89.93518749436923,947.903384319002,3,86.72161565548441,145.07709362955305,1
78.36325308318246,59.753338814651414,93.95256157283164,936.4393694543616,3,92.58173962448461,161.19225834689334,1
23.87798974574638,76.65972229599635,81.7002392802865,264.2279473949145,6,76.22329259319407,51.33745177385091,0
5.524601126742228,53.65161887716371,65.38138079077778,633.700233311878,4,89.32405325964963,387.430484844738,1
82.46883570320925,17.68627271464495,33.853490591162924,76.60505349883552,3,91.88246060007442,138.56944528944828,1
72.15144766552362,97.5215251025112,98.37976755392101,935.1991158986153,3,31.901243840550357,240.9838053121514,1
74.2556809638938,56.62093882384881,31.042935883234144,546.8379427821242,3,97.39127324954939,464.51975495988734,1
78.27068293516484,65.27676198871103,24.25240758909095,91.06199384689005,3,50.02098240730475,376.35564943214354,0
12.034241914738583,31.29488044367566,47.00464080972536,375.3749933577305,4,57.99246321875166,27.316210248246815,0
39.0542442117059,53.514827659612344,10.399854217676904,123.00698876817249,3,84.39278193946114,5.0691426352554085,1
16.00756065488732,48.623454276248964,97.95697414382012,423.2972174046919,1,74.86722291793733,393.9165550143236,1
86.99482545818138,16.740625780178537,60.90118785956036,686.4300250532569,4,91.9794934327043,276.6976182523691,1
64.21332204861801,19.55443181927205,57.91044870809665,496.39541263936763,5,55.04303130825791,360.44687027198773,0
36.43531236100167,85.37252676568971,67.30064659047339,414.53606598348176,5,52.9966122757119,79.25084559148014,0
11.038043277172246,31.58379569859312,52.21724653883463,163.19919326344154,3,27.376663715598976,436.1518771353394,0
34.54332056298791,27.546244434876748,8.04603412398145,282.6920934089735,3,59.70440325022435,386.8891645282165,0
35.89241559254097,55.44203061251253,63.169572439837694,145.13612335143358,5,79.30530777468314,445.5286181132522,0
74.31258694211608,79.18724182262616,73.03651831086091,817.1237950738278,3,47.5884038219662,171.20694524607794,0
65.56795977874525,15.575186672108913,44.591160759285046,178.47783658548644,2,59.70448852553811,138.5768924463399,0
89.28521054475102,61.912712767443026,76.94307934676333,615.6046982214489,3,41.45483263639585,76.71398852203953,1
49.860417890385186,20.728939855651603,26.565123437149957,375.60339290940357,1,82.95908544035956,465.11416546555154,1
16.36145336413866,13.281494574305661,26.02127615128748,264.6794654224243,4,29.538367100586033,89.23777257536251,0
72.75825478618452,14.746955694599565,20.334613830319526,657.4950175174986,5,77.90372912503736,60.539299622041014,0
77.27457961860526,85.07476973875973,40.339502179970374,484.15219390809364,3,53.42050088087376,97.14642628440438,0
58.32133376910214,20.61752352652554,85.46614336196293,430.13819392033116,3,28.11970520403406,385.91948165329654,0
78.2418820956833,14.063622797106277,83.65164590416111,613.2094046476105,1,89.01021904688393,444.8750882564576,1
51.91058165461712,49.41098984286211,41.36829975653286,516.7042470655007,2,61.579139738587386,405.64581479171574,0
54.65961879128943,85.95941247478223,60.966279918122474,338.3099981239827,2,69.94892272120968,282.0560378827711,0
45.616396744062214,33.61675388403717,73.47755006511699,581.108223376989,6,79.90230186433426,496.94824113808386,0
7.414817040689043,47.95413557733247,27.914643589662184,686.0236477231598,5,74.13058247508916,35.35817818223094,0
15.249685564363922,13.593027930737609,20.97340316000097,75.35850065751157,4,79.81426531109587,433.72864723299114,0
7.9857726402397535,50.417066272138825,97.34911935516955,492.5781424622916,6,82.17112634333932,214.4292169951707,1
65.45898907005915,61.98517725734203,63.667944754913755,104.79912035436658,4,69.18636479234581,228.10605200402773,0
34.86381820225104,61.38163483769303,98.23449357419807,227.08514336470552,1,52.422837318081754,64.66985193198897,1
53.31421566064677,39.918402295692864,37.08681877756177,582.4832973740745,6,43.2356612287257,17.683054202560378,0
91.21881502297883,38.3979862596822,71.7880114975425,872.8794695023017,2,92.71774274895904,158.99753470864718,1
28.68276176914312,19.59612570429381,26.147345471417584,888.6653952290606,2,97.74436334786652,88.2519130238507,1
43.98637768838483,43.01184885816416,29.81401627102173,116.44680963169971,3,51.82470663236566,242.1860392795845,0
76.77735816158962,18.95452019856682,53.63070152061428,448.14983197237126,5,33.42330468042252,74.5179325008322,0
26.735825721704135,78.99363502408464,35.363721923266766,603.8561588543237,3,41.69029953373234,69.82594051463559,0
12.313091433735334,96.96468679733673,20.924048564855525,189.71640932282625,3,75.30005094903922,438.6125130678209,1
32.526388026807965,97.30670110000362,29.973666688985972,777.1606059075331,1,37.970002746874805,460.7260559618781,1
20.31602228913042,87.85639894378545,8.396097474257141,757.0234955153769,2,83.50917047957411,482.14388808536705,1
93.32127697254444,64.07129344056571,71.92024404036123,908.1739630214549,3,94.22726799060352,340.57071899408203,1
81.77143605861961,73.07791275194919,51.75108242315685,58.06171147927087,1,97.27386363091354,385.7372358931388,1
65.17335686849023,35.66852224123727,13.953091308429935,255.85003178955253,1,25.6994129481168,418.056592866072,0
87.78875606783318,66.76933781553586,21.310929347206663,835.8273785330557,4,96.86156237158124,329.8021075012116,1
81.34884730541587,51.00845944958897,14.74078112070118,687.0510482855886,2,80.51458143472132,165.79130924656204,1
22.724155594173403,53.38156057992393,63.196316786208264,899.6703610135662,4,31.30376741978517,79.03711221832853,0
89.79310485654788,78.19989043376421,13.949984543186911,104.32067180375319,4,56.14303515840449,119.3993802719169,1
56.23751298198682,35.37265200375265,76.65682163834553,617.1157674306207,1,77.50341059346317,420.36661165107637,0
81.70681474058594,38.62356505250679,6.948537335437162,590.5942461489905,3,96.7514119495787,348.35252190513376,1
90.12867349273186,93.2177612015773,28.69069985960975,83.89069554250575,3,37.31060452085444,228.44208599954965,1
35.210330122327065,15.060186536587501,89.61333420973118,537.8459730668594,1,34.57999614452155,15.673133513045903,0
15.454932830129293,53.707086857200636,73.26047522161338,629.044295744428,3,60.42602899464089,133.83598084650768,0
26.65384044148446,92.15207203670755,11.931991627940334,231.72851549200186,2,97.6074170303867,364.71984906975615,1
45.57523991949435,64.93267070363413,83.00697992609207,309.66310396842977,5,97.85344114435078,256.68123031241646,1
82.71140276263685,59.176636679091885,51.838336546319454,658.3299789828502,5,42.093605578968194,218.33071474674256,0
86.76940540935263,32.47697613064197,85.44438758103878,494.88590021996043,6,48.9510360978593,157.52602098917396,1
5.660452400463117,40.89479401580034,62.07027857278737,865.1129746899105,3,93.10239892334909,303.8589834579349,1
53.52099374486875,86.68435742242237,69.77413804312158,375.2626777087289,2,80.11311181390482,483.2263073004729,1
44.654045299134005,60.32963185916123,99.38264823759228,303.3266754687911,1,97.92373214932137,450.6606980054555,1
26.100241994719372,56.32679743811019,27.071876862781725,985.6226433276006,2,91.98612722616657,16.218471104056732,1
16.387209896699865,18.962174218602605,64.27482960233189,915.5789816235792,1,41.13220377353075,240.99595746913943,0
37.07344128334466,11.442534080961082,48.73053205545284,77.54310774903087,3,81.97951445595126,165.4051797254269,1
94.57642187168932,96.73166698183442,8.747935527655686,782.1921845412376,4,28.642392367008746,255.79172650756067,1
35.704278541971746,43.92875505581575,6.374710942772178,154.81803513394283,4,86.33745840561055,303.5006312459857,1
54.28510906561978,64.28917558895539,16.32671489269657,76.1109350879024,1,70.11675718334561,100.81400593077585,0
71.7868010950419,17.174356586855648,66.66371535116207,310.0107401680314,1,96.70757219773463,391.0024667045799,1
39.54481222603293,71.48028571507419,58.88049335177226,305.8785851080491,5,97.00243416018088,238.05895699289718,1
97.31929785849127,93.93100378353648,57.57580831055411,828.3528242296164,3,28.811133176826644,496.0110213942248,1
96.43249301950057,61.80987276976777,8.026392440184708,725.1338836456933,0,37.03911141668259,13.538565486037045,1
28.919318103409594,21.35037901378695,49.58378465420067,982.5289559654136,8,61.31552854890187,95.66986891704279,0
52.23860805977662,62.3549374726129,92.83916769504022,725.9372552962276,2,90.96201437096119,345.1252704796387,1
33.58343943259312,78.97124917941872,42.77122758451143,447.3427755932455,5,86.08338567220423,347.8946935162538,1
32.05984696585942,46.57748829166168,64.36763462990335,713.981277897956,3,97.3277519763834,291.51192398405556,1
8.504259998680617,89.1853973147321,79.08277418419864,999.486113827082,2,71.35630878335056,486.0080543166237,0
62.9086117280902,68.38146580216281,79.47290151847932,724.6347884344017,7,44.242263967121545,208.2421893512468,0
52.75450720674184,90.93240264602822,54.331607827550776,773.5972881813024,0,26.8829979628883,209.10136922169218,1
9.890481368748988,66.11547801226035,86.50543481322195,941.4467644307464,3,41.71948680404117,455.3277052488625,0
31.471414102478086,21.81591748043418,42.18091886955596,157.96869824609917,4,75.64548984652185,269.68244921640854,0
91.2852591668321,37.87225399946702,89.42585540455585,719.5450787753405,4,94.47061175072598,177.5101031312146,1
27.75837961336238,28.161545342721123,27.821580807576805,858.2656600690765,4,49.067775048119856,359.75005493109563,0
18.765012848666196,91.79438479451761,31.620558664104248,956.6596702098484,8,90.67782477169716,310.2156384755762,1
51.49801222636849,78.43600605587343,10.046459298905106,250.4208252261144,4,54.617368625586735,153.89861509300917,0
98.63679314050707,70.87585320190055,80.58027447151687,528.7325573380319,2,48.12034370264128,149.6664702425266,1
27.99525079359254,37.086968766845956,44.62024744210703,696.5271052622577,1,63.16331821043636,198.41078596610012,0
68.85287700355846,26.564029484519217,26.76607832158291,285.09434302627056,2,58.17051193072114,36.738412764436625,0
77.35386345622817,78.08059791900206,27.02007637357507,620.4492200877603,0,93.53499013877637,471.3658343413319,1
27.57556667927797,52.67421512911717,90.63299441677715,294.6998433730994,4,60.11927105560949,92.32700005813587,1
74.18055311812665,30.32105969355662,84.2220770437985,366.78416950506494,3,45.800154041730664,97.71832686153255,0
39.93939760832906,65.49597803487475,57.58543410893242,469.4427616853218,1,88.19241831264277,323.87216410352175,1
65.06905390639005,13.630046692460677,63.5305260394935,552.7305938092386,3,99.9062133744675,362.3992766026058,1
65.18532252228499,39.35532287154282,50.06092920227765,476.8975780438931,6,73.6128564385993,368.68089434033635,0
55.89859498710206,52.17012951320212,42.20832157348684,518.5357437985327,4,43.784602670226896,188.16243672861128,0
13.577528155168789,23.316250069846525,91.9703037157415,333.659318473878,1,42.91113077598845,436.7911475020528,1
84.35373708097761,98.61890298317556,16.933206834428695,201.01683932149908,1,29.328002216144487,272.45553181227416,1
35.474106172314904,28.818762813065284,44.75244502304165,94.98247846049746,3,30.796977888556363,219.8551885291152,0
22.719258487986153,21.7317817038939,37.733381258848155,236.17978636708432,3,93.62373213870718,405.382843971968,1
8.873638447702572,28.318138649820675,52.3243184238591,602.8464594304938,7,32.236533028716295,122.53706336269502,0
61.134829602882974,79.21550198437518,48.475028081791635,796.8096754129757,5,61.32578862075841,430.23253627432405,0
69.36861437501683,48.295509334465855,54.29450550685274,210.7852175707498,7,77.35913347698838,269.87586788789883,0
6.575843748146335,60.88743457772842,18.29230283656444,153.12758988401606,3,88.77660870802023,450.1290206788951,1
53.64884053843169,11.890824128772467,53.74844264376132,761.8258425217878,2,37.84532126902955,101.60465299682382,0
26.517098643804104,13.09881777159831,28.02978731928503,339.9004140104252,4,57.833400934401766,468.0954749252105,0
66.29141508889774,50.124299484431454,22.51147815387817,953.9244672659848,2,43.86101462603331,344.2504942442227,0
21.564810755474188,83.49897188814612,11.159250784688165,728.6020720798545,6,44.186731747495124,309.5459348743904,0
70.63908511973426,89.67149908368087,77.4519930818334,360.41824488087934,3,47.787948061500686,211.61169222202068,0
41.73985789855105,17.80359108360762,45.606982481373194,325.06561040401965,1,69.03371608138505,478.20118498289634,0
93.98934892998977,58.45267918909205,64.53114991461705,547.5134669577436,2,26.243310376419117,222.51589452744489,1
18.06448969386936,92.19067176513434,74.12136761395062,125.18743486429896,6,55.65747147366459,249.77293327134035,1
37.40130334977456,44.917547895809776,69.53508320478758,161.79268701303403,4,39.01226014245944,390.967556184071,0
15.779984517855961,84.66092482855318,49.69756831351982,217.0649872503829,3,97.53388813844761,143.13637237674035,1
92.84589373646347,22.03260889594926,41.85036025041433,785.9874136393322,4,68.70468694377328,146.45616109408212,1
88.3472385711932,94.18550407010189,40.71619141586305,538.1644913056664,3,90.1071601622742,387.8735461229888,1
29.504454632939783,77.62809857781724,65.80463570835535,60.03876663572079,4,39.6767490077209,65.16131480586385,0
67.698484373247,94.72009535082115,52.00546371947797,689.8407010985036,2,85.75117744928409,411.65929562621864,1
82.63610901911551,70.89555101972559,85.66756355890851,452.5056697274722,7,56.1086845978925,312.9623291466143,0
57.744077101948925,42.70635387994843,88.09668851103766,535.3097467156081,3,38.32710166370518,270.00279943523225,0
55.316804943820614,94.43630552722502,21.203235910619256,253.41043124228878,4,82.09339017911745,115.32558170776088,1
27.97596763554291,34.80100986782607,17.942196896843935,574.1931169743984,6,82.15083232114607,393.39771650285996,1
13.844762941560425,39.89552698555593,64.88808797341996,980.1955777639141,4,99.69159301480458,402.67159166486584,1
90.23549700556605,73.07275762015664,33.61644606591655,119.77245645547337,2,83.57029463486231,241.9879920703824,1
90.5397154305164,78.87846695728476,6.764218282684391,319.7215296812091,6,35.89504359453459,195.1953184537472,1
65.14463844096045,93.64631354642384,89.42105358948074,280.8477132177883,2,49.190855633929615,123.83475692444597,1
37.20783014962657,28.432216815058855,26.555572888161784,286.12184521362065,3,58.87951879683595,377.3627745274983,0
38.17490958820279,81.81982316973016,93.28166191015187,409.77103968710844,2,34.49896042823463,320.0865096402264,1
73.96578949267274,76.46914480572671,73.1562728334341,827.2042955069592,4,84.10292308358605,104.10888365406201,1
90.22547469549482,15.741510062823808,77.45208154159101,917.2157554661679,6,64.50239034344398,397.43957176276547,1
89.27321030518614,44.85008270891863,24.13884210035024,242.10433308602467,2,95.83371768218151,441.2204513658713,1
79.08817685647426,35.44889113540887,27.248470433597227,565.8024410507071,2,69.19811083943651,30.564384111374693,0
65.99300638465733,37.404138191862735,54.52043661328625,655.0540235572063,6,64.21743128036904,386.4378983739966,0
12.993296674529638,98.46521915992308,21.349486001736906,545.7361006456526,2,30.356886469964824,426.5481647803986,1
20.35472783898831,67.84996721319351,34.01601080488807,462.37257448707356,1,36.200942870843335,495.7624418377989,0
90.36264791007252,74.59085420141496,35.53893540504143,232.37673056627594,6,88.71445575731133,119.5631479697461,1
62.61076066766104,97.89558735835082,20.16484365901259,513.8083912392766,4,99.30069833693562,186.13059940191215,1
5.873719903579817,43.94816042118748,24.492369172540272,431.1540863257624,4,56.13843519237021,483.12935500823863,0
14.63979657227305,82.16561516075254,79.91242499078437,805.7851943771561,2,85.75645627936967,47.913759596498636,1
68.0326680652653,49.107786697404585,20.883606181990494,775.4241412048455,1,72.06893247479888,262.3302141134623,0
5.480850465390775,88.25803046334818,7.7034522251726365,177.29874714538718,4,96.92944552537853,253.86554533910595,1
20.27676488466237,26.259178718017285,64.78871954974915,134.09309993491422,5,42.860292658306996,303.66732170170064,0
57.129709989825685,95.29175593578516,97.71839634228274,912.7462460661278,5,65.86268072559572,166.06551480829876,1
70.73004378080586,29.68945375697917,36.46531238919653,558.7329695162728,2,55.65968637569467,463.0331262472239,0
66.93631965274704,39.359845628283836,16.272291803643967,864.9108904184611,2,65.62869819572614,135.76056921857733,0
26.30558439875318,78.05730106961025,59.186795909915425,105.24356453808109,3,45.16435625641414,325.1980632746168,0
72.6570260280159,45.437962740886604,91.10365005408639,550.1898356955487,7,62.3309622036808,248.46758435471315,1
27.538663312196007,64.7390239089802,79.48586908370548,562.4551888474246,3,71.86031100435738,134.07005278755986,0
35.912971325130435,50.01161509624856,64.13900749920802,867.6669309150425,5,31.091191299961906,95.23804406549107,0
75.91668348621229,76.81329433808037,34.93036717772194,142.7294983182221,4,80.72404411057174,478.3245000045718,1
66.7151254094854,30.549812713174976,56.4786164612409,278.42328549211385,2,77.9892222370313,281.0844393362972,0
85.6762239969469,15.26121885131893,13.668259923904259,436.21139819266244,0,91.0343201088614,302.49126519999646,1
67.47322476853262,36.99364577257596,69.49981530666365,872.549401648945,4,56.93924138574442,391.6648340619472,0
58.9893173168698,52.687779838158725,73.88412179527683,941.9391493170386,0,29.62518494610383,41.53210264129181,0
13.899102943668785,25.12180469734107,96.67800417644229,993.0883886139464,1,59.60958467662652,357.16836963059257,1
39.93300129064618,41.93175606907498,29.737749080781807,961.2338121355955,1,35.32068790464711,83.40492864858787,0
30.19422492976392,45.998471646421166,6.753359809087151,55.644668052136694,6,73.55851101413634,370.5000614531515,0
28.17901612101294,15.165265931944619,56.83280412057931,95.32292438117844,2,28.534864309847936,71.52300714206126,0
97.43600270148232,62.49765233657841,72.14509791769737,190.22647819970922,7,53.04973046707714,416.4143562369245,1
42.34428384334224,89.59090851741587,80.08871020888385,381.4189919317595,4,31.213217386562153,340.8271141027792,0
89.74442274182576,23.65686216577472,23.405198637357007,838.4221294376108,6,25.25248255537025,193.55925413735778,1
64.95816946973997,63.80272120613626,29.866522558517246,898.0233855687064,5,97.04179179261939,180.05838750738914,1
80.5070738364566,69.82652844197617,53.696137900393154,227.4926859798539,1,99.70955110197102,75.32458471440387,1
52.75052384499325,47.74012123773595,36.40707694715017,638.6809440387233,4,66.66272136488598,452.12262452729215,0
59.80586903950412,73.0987828627843,86.74859122580727,921.4938858120128,3,42.9216887459113,60.1461071515574,0
51.78918091279207,46.96583891419108,50.007214605178426,490.54514913475475,5,93.33242776064931,236.5666168760337,1
23.54808384081423,55.41735591796914,80.95997118969028,148.36639335514477,1,94.227744780708,119.02270894011194,1
73.632950949843,10.661774009898428,60.158877245823604,484.9229675803937,3,89.08816683780294,498.167426501494,1
31.6733744318813,72.254810272122,78.44356345362564,407.00515717365437,5,65.82774884255366,293.3361817078304,0
7.310016810988115,69.5208411050252,36.603933720380766,598.7750962627066,3,30.602662067202058,75.6426671921154,0
66.31986811118094,13.45607895937101,83.98457908337956,466.7257501867485,0,31.632919565259837,334.1144348132817,0
21.825514543669648,43.14250966556198,31.08436997734705,66.47863051103204,2,92.24648407844914,495.81289959405314,1
94.34356551352685,98.11286567125006,56.87938676031263,994.2978467429876,2,90.6870135592922,302.91659702707165,1
95.6232148152458,47.86629063117551,25.33067575151805,566.3632258440424,3,57.57979368859133,229.23216818354106,1
91.91211707094261,55.17508646186575,50.175019554488365,499.94921771037906,4,49.6115964607319,147.34179068770865,1
40.16507652426722,91.89371423437467,35.2266449033268,956.8865029288513,4,73.30929401080766,46.96958399955521,1
6.468378570242406,74.55356882791807,30.336825910535353,198.06734920772325,3,85.52409611916437,114.8949031959539,1
93.1902634458339,62.38631180118012,96.86357671266356,229.77572241798583,0,79.87637065388657,277.25676900287203,1
45.67749409014486,81.80242132069652,20.207040021239408,817.6140116096443,2,71.17022035380297,377.13906362614154,0
96.83220780914861,87.79296398103759,79.79595455845255,297.7895260237583,2,42.363328333362354,439.08751422459517,1
96.54389782347901,51.119926456354015,98.49567115090542,809.2657509769506,9,44.68786519155364,397.0624129359626,1
86.03589826939921,52.759752843865186,6.8906409553073935,307.9568087630774,3,79.30506110482763,63.60713548483642,1
32.97264474661064,44.74458420866522,71.40760433399903,81.52824871375141,5,85.19648893382734,386.9564826215103,1
41.5842842171829,97.00355260166145,29.026621527847276,541.1639876923803,3,33.710139107469246,291.220668526757,1
85.8579837941014,72.74496288613153,8.846343311188923,236.8521124205183,4,39.04727857834796,235.08467119490703,1
35.10759048984637,17.490075958726507,43.27451000087993,769.9539782858475,2,76.03526966330286,286.80929511756824,0
21.101810935178786,87.66636609817166,93.84569196623313,659.1396515705408,0,54.173994060355085,5.029589057471268,1
57.89611993354327,53.250394675264126,6.11768396486478,927.4225345790219,1,67.2469650453273,34.79739124254238,0
93.93470354527419,16.18785157802387,60.84914073332926,793.8389394024491,0,71.11112144917271,263.3987902574176,1
71.12283068412243,59.47455296469799,52.632665466555814,221.7371570986905,2,83.21526004504989,87.63600549129724,1
59.15581115848967,47.54478510781318,87.97149561524951,810.1503248315565,5,85.42877130376806,273.22493511458316,1
14.23176690822301,88.99744643763624,12.980162879459439,659.6501925733221,3,46.00721839460924,177.75257236553276,0
63.425686536421125,28.359514324844863,69.74497283923178,685.5040596725937,3,65.59725466916285,453.7985983167016,0
99.05511575990501,84.38181485429647,69.61042135116134,840.6497416716413,2,34.26429539664102,474.8920302249224,1
18.307981447469782,60.191982206690746,68.56260160191691,595.1328657294932,1,88.15113765231615,489.91227242119123,1
54.24131697455499,14.914927289212214,94.52177701882852,492.7033386353623,3,88.40859537498967,449.5700599455265,1
88.35044183315577,97.46607711929362,83.19331525565364,654.8089835907915,2,47.46292892495923,492.9595347449741,1
75.37301868664942,56.135371969287995,8.987408993133071,333.05955751044115,2,37.04651555665319,353.36741574394154,0
71.21649539455046,36.17891688084242,49.75287081692875,223.46727453274434,3,30.256883365019995,480.3105976706247,0
